session_id,user_id,session_approved,session_deleted,session_created,session_duration_mins,upload_from_phone,user_status,subscription_start,subscription_end
8576,64,1,0,25-Feb-23,1.1437,0,Churned,15-Feb-23,15-Mar-23
8577,64,1,0,25-Feb-23,0.9625,0,Churned,15-Feb-23,15-Mar-23
8578,64,1,0,25-Feb-23,0.79,0,Churned,15-Feb-23,15-Mar-23
8579,64,1,0,25-Feb-23,0.8133,0,Churned,15-Feb-23,15-Mar-23
8580,64,0,1,25-Feb-23,1.133,0,Churned,15-Feb-23,15-Mar-23
8581,64,1,0,25-Feb-23,1.2825,0,Churned,15-Feb-23,15-Mar-23
8582,64,1,0,25-Feb-23,1.0617,0,Churned,15-Feb-23,15-Mar-23
8583,64,1,0,25-Feb-23,0.9995,0,Churned,15-Feb-23,15-Mar-23
8584,64,0,1,25-Feb-23,1.1643,0,Churned,15-Feb-23,15-Mar-23
8585,64,1,0,25-Feb-23,1.7645,0,Churned,15-Feb-23,15-Mar-23
8586,64,1,0,25-Feb-23,0.9847,0,Churned,15-Feb-23,15-Mar-23
8587,64,0,1,25-Feb-23,2,0,Churned,15-Feb-23,15-Mar-23
8588,64,1,0,25-Feb-23,0.9358,0,Churned,15-Feb-23,15-Mar-23
8589,64,1,0,25-Feb-23,0.4763,0,Churned,15-Feb-23,15-Mar-23
8590,64,1,0,25-Feb-23,0.8608,0,Churned,15-Feb-23,15-Mar-23
8591,64,1,0,25-Feb-23,0.8147,0,Churned,15-Feb-23,15-Mar-23
8592,64,1,0,25-Feb-23,1.1435,0,Churned,15-Feb-23,15-Mar-23
8593,64,1,0,25-Feb-23,0.612,0,Churned,15-Feb-23,15-Mar-23
8594,64,1,0,25-Feb-23,1.1697,0,Churned,15-Feb-23,15-Mar-23
8595,64,1,0,25-Feb-23,0.6712,0,Churned,15-Feb-23,15-Mar-23
8596,64,1,0,25-Feb-23,1.1403,0,Churned,15-Feb-23,15-Mar-23
8597,64,0,1,25-Feb-23,0.9358,0,Churned,15-Feb-23,15-Mar-23
8598,64,1,0,25-Feb-23,0.5395,0,Churned,15-Feb-23,15-Mar-23
8599,64,1,0,25-Feb-23,1.1665,0,Churned,15-Feb-23,15-Mar-23
8600,64,1,0,25-Feb-23,1.0338,0,Churned,15-Feb-23,15-Mar-23
8601,64,1,0,25-Feb-23,0.8543,0,Churned,15-Feb-23,15-Mar-23
8602,64,0,1,25-Feb-23,1.2165,0,Churned,15-Feb-23,15-Mar-23
8603,64,1,0,25-Feb-23,1.0105,0,Churned,15-Feb-23,15-Mar-23
8604,64,1,0,25-Feb-23,0.3997,0,Churned,15-Feb-23,15-Mar-23
8605,64,1,0,25-Feb-23,0.7297,0,Churned,15-Feb-23,15-Mar-23
8606,64,1,0,25-Feb-23,1.0603,0,Churned,15-Feb-23,15-Mar-23
8607,64,1,0,25-Feb-23,1.2318,0,Churned,15-Feb-23,15-Mar-23
8608,64,1,0,25-Feb-23,0.8573,0,Churned,15-Feb-23,15-Mar-23
8609,64,1,0,25-Feb-23,0.9895,0,Churned,15-Feb-23,15-Mar-23
8610,64,1,0,25-Feb-23,0.717,0,Churned,15-Feb-23,15-Mar-23
8611,64,1,0,25-Feb-23,0.7042,0,Churned,15-Feb-23,15-Mar-23
8612,64,0,1,25-Feb-23,1.1665,0,Churned,15-Feb-23,15-Mar-23
8613,64,0,1,25-Feb-23,1.0353,0,Churned,15-Feb-23,15-Mar-23
8614,64,0,1,25-Feb-23,1.7645,0,Churned,15-Feb-23,15-Mar-23
8615,64,0,1,25-Feb-23,1.1338,0,Churned,15-Feb-23,15-Mar-23
8616,70,1,0,25-Feb-23,47.6702,0,Active,11-Jan-23,11-Apr-23
8617,72,1,0,25-Feb-23,61.3842,0,Active,01-Mar-23,01-May-23
8618,72,1,0,25-Feb-23,61.3842,0,Active,01-Mar-23,01-May-23
8619,77,1,0,25-Feb-23,47.4147,0,Active,13-Mar-23,13-Apr-23
8620,77,1,0,25-Feb-23,57.7595,0,Active,13-Mar-23,13-Apr-23
8621,77,1,0,25-Feb-23,61.0365,0,Active,13-Mar-23,13-Apr-23
8622,81,1,0,25-Feb-23,59.4582,0,Active,25-Jan-23,25-Apr-23
8623,82,0,0,25-Feb-23,13.5623,1,Active,26-Jan-23,26-Apr-23
8624,82,0,0,25-Feb-23,59.782,1,Active,26-Jan-23,26-Apr-23
8625,82,0,0,25-Feb-23,23.8087,1,Active,26-Jan-23,26-Apr-23
8626,82,0,0,25-Feb-23,36.7655,1,Active,26-Jan-23,26-Apr-23
8627,82,0,0,25-Feb-23,27.0173,1,Active,26-Jan-23,26-Apr-23
8628,82,0,0,25-Feb-23,42.2955,1,Active,26-Jan-23,26-Apr-23
8629,82,0,0,25-Feb-23,34.3222,1,Active,26-Jan-23,26-Apr-23
8630,82,0,0,25-Feb-23,40.2538,1,Active,26-Jan-23,26-Apr-23
8631,82,0,0,25-Feb-23,36.9287,1,Active,26-Jan-23,26-Apr-23
8632,82,0,0,25-Feb-23,35.1922,1,Active,26-Jan-23,26-Apr-23
8633,82,0,0,25-Feb-23,71.0693,1,Active,26-Jan-23,26-Apr-23
8634,83,1,0,25-Feb-23,83.5822,0,Active,04-Apr-23,04-Apr-24
8635,89,1,1,25-Feb-23,43.3937,0,Active,03-Feb-23,03-May-23
8636,89,1,0,25-Feb-23,56.8628,0,Active,03-Feb-23,03-May-23
8637,89,1,1,25-Feb-23,55.51,0,Active,03-Feb-23,03-May-23
8638,89,1,0,25-Feb-23,3.3302,0,Active,03-Feb-23,03-May-23
8639,94,0,1,25-Feb-23,60.261,0,Active,08-Feb-23,08-Apr-23
8640,94,0,1,25-Feb-23,48.7387,0,Active,08-Feb-23,08-Apr-23
8641,94,0,1,25-Feb-23,67.7878,0,Active,08-Feb-23,08-Apr-23
8642,97,0,0,25-Feb-23,61.357,0,Active,12-Feb-23,12-Apr-23
8643,104,0,1,25-Feb-23,54.6313,0,Active,23-Feb-23,23-Apr-23
8644,106,1,0,25-Feb-23,60,0,Churned,15-Feb-23,15-Mar-23
8645,49,0,1,26-Feb-23,31.0447,0,Active,22-Feb-23,22-Apr-23
8646,49,1,0,26-Feb-23,63.8617,0,Active,22-Feb-23,22-Apr-23
8647,49,1,0,26-Feb-23,31.0447,0,Active,22-Feb-23,22-Apr-23
8648,49,0,1,26-Feb-23,79.4933,0,Active,22-Feb-23,22-Apr-23
8649,49,0,1,26-Feb-23,70.4233,0,Active,22-Feb-23,22-Apr-23
8650,49,0,1,26-Feb-23,63.8617,0,Active,22-Feb-23,22-Apr-23
8651,49,0,1,26-Feb-23,79.4933,0,Active,22-Feb-23,22-Apr-23
8652,49,0,1,26-Feb-23,70.4233,0,Active,22-Feb-23,22-Apr-23
8653,49,1,0,26-Feb-23,85.1063,0,Active,22-Feb-23,22-Apr-23
8654,51,1,0,26-Feb-23,45.4925,1,Active,29-Nov-22,29-Apr-23
8655,51,1,0,26-Feb-23,57.6567,1,Active,29-Nov-22,29-Apr-23
8656,51,1,0,26-Feb-23,61.0147,1,Active,29-Nov-22,29-Apr-23
8657,51,1,0,26-Feb-23,51.6018,1,Active,29-Nov-22,29-Apr-23
8658,51,1,0,26-Feb-23,21.2238,1,Active,29-Nov-22,29-Apr-23
8659,51,1,0,26-Feb-23,57.6567,1,Active,29-Nov-22,29-Apr-23
8660,51,1,0,26-Feb-23,55.9865,1,Active,29-Nov-22,29-Apr-23
8661,52,1,0,26-Feb-23,51.8717,0,Active,30-Nov-22,30-Apr-23
8662,52,1,0,26-Feb-23,75.2833,0,Active,30-Nov-22,30-Apr-23
8663,52,1,0,26-Feb-23,51.5298,0,Active,30-Nov-22,30-Apr-23
8664,52,1,0,26-Feb-23,70.829,0,Active,30-Nov-22,30-Apr-23
8665,52,1,0,26-Feb-23,40.922,0,Active,30-Nov-22,30-Apr-23
8666,52,1,0,26-Feb-23,65.678,0,Active,30-Nov-22,30-Apr-23
8667,52,1,0,26-Feb-23,68.8238,0,Active,30-Nov-22,30-Apr-23
8668,52,1,0,26-Feb-23,52.508,0,Active,30-Nov-22,30-Apr-23
8669,52,1,0,26-Feb-23,51.0982,0,Active,30-Nov-22,30-Apr-23
8670,52,1,0,26-Feb-23,70.829,0,Active,30-Nov-22,30-Apr-23
8671,59,1,0,26-Feb-23,52.7665,0,Active,20-Dec-22,20-Apr-23
8672,59,1,0,26-Feb-23,55.6858,0,Active,20-Dec-22,20-Apr-23
8673,59,1,0,26-Feb-23,40.3268,0,Active,20-Dec-22,20-Apr-23
8674,61,0,0,26-Feb-23,57.7972,0,Active,11-Jan-23,11-Apr-23
8675,74,0,0,26-Feb-23,61.2172,0,Active,31-Jan-23,30-Apr-23
8676,74,0,0,26-Feb-23,53.3322,0,Active,31-Jan-23,30-Apr-23
8677,74,0,0,26-Feb-23,48.6065,0,Active,31-Jan-23,30-Apr-23
8678,75,0,1,26-Feb-23,46.6498,0,Active,21-Jan-23,21-Apr-23
8679,75,1,1,26-Feb-23,46.6498,0,Active,21-Jan-23,21-Apr-23
8680,75,1,0,26-Feb-23,13.708,0,Active,21-Jan-23,21-Apr-23
8681,90,1,0,26-Feb-23,33.6175,1,Active,06-Feb-23,06-May-23
8682,90,1,0,26-Feb-23,52.1803,1,Active,06-Feb-23,06-May-23
8683,96,0,0,26-Feb-23,51.7888,1,Active,19-Feb-23,19-Apr-23
8684,96,0,0,26-Feb-23,33.8105,1,Active,19-Feb-23,19-Apr-23
8685,107,1,0,26-Feb-23,12.443,0,Active,25-Mar-23,25-Apr-23
8686,107,0,0,26-Feb-23,6.7437,0,Active,25-Mar-23,25-Apr-23
8687,107,1,0,26-Feb-23,60,0,Active,25-Mar-23,25-Apr-23
8688,107,0,0,26-Feb-23,8.9138,0,Active,25-Mar-23,25-Apr-23
8689,107,0,0,26-Feb-23,7.948,0,Active,25-Mar-23,25-Apr-23
8690,107,0,0,26-Feb-23,11.1285,0,Active,25-Mar-23,25-Apr-23
8691,107,1,0,26-Feb-23,7.7403,0,Active,25-Mar-23,25-Apr-23
8692,107,0,0,26-Feb-23,7.948,0,Active,25-Mar-23,25-Apr-23
8693,108,1,0,26-Feb-23,60,0,Active,06-Mar-23,06-May-23
8694,18,1,0,27-Feb-23,45.503,0,Active,14-Sep-22,14-Apr-23
8695,18,1,0,27-Feb-23,21.1475,0,Active,14-Sep-22,14-Apr-23
8696,18,1,0,27-Feb-23,45.503,0,Active,14-Sep-22,14-Apr-23
8697,18,1,0,27-Feb-23,46.529,0,Active,14-Sep-22,14-Apr-23
8698,25,1,1,27-Feb-23,45.3602,0,Active,02-Sep-22,02-May-23
8699,25,1,1,27-Feb-23,49.0828,0,Active,02-Sep-22,02-May-23
8700,25,1,1,27-Feb-23,49.7358,0,Active,02-Sep-22,02-May-23
8701,31,1,0,27-Feb-23,52.2807,1,Active,12-Nov-22,12-Apr-23
8702,31,1,0,27-Feb-23,53.3413,1,Active,12-Nov-22,12-Apr-23
8703,31,1,0,27-Feb-23,46.4817,1,Active,12-Nov-22,12-Apr-23
8704,31,1,0,27-Feb-23,57.3453,1,Active,12-Nov-22,12-Apr-23
8705,31,1,0,27-Feb-23,55.9268,1,Active,12-Nov-22,12-Apr-23
8706,31,1,0,27-Feb-23,54.2,1,Active,12-Nov-22,12-Apr-23
8707,32,0,0,27-Feb-23,69.3342,0,Active,29-Nov-22,29-Apr-23
8708,32,0,0,27-Feb-23,33.0885,0,Active,29-Nov-22,29-Apr-23
8709,52,1,0,27-Feb-23,41.7852,0,Active,30-Nov-22,30-Apr-23
8710,52,1,0,27-Feb-23,58.2932,0,Active,30-Nov-22,30-Apr-23
8711,53,1,0,27-Feb-23,48.8912,1,Active,02-Sep-22,02-May-23
8712,53,1,0,27-Feb-23,53.1832,1,Active,02-Sep-22,02-May-23
8713,53,1,0,27-Feb-23,46.794,1,Active,02-Sep-22,02-May-23
8714,53,1,0,27-Feb-23,46.3487,1,Active,02-Sep-22,02-May-23
8715,53,1,0,27-Feb-23,50.4835,1,Active,02-Sep-22,02-May-23
8716,53,1,0,27-Feb-23,58.1343,1,Active,02-Sep-22,02-May-23
8717,59,1,0,27-Feb-23,41.0755,0,Active,20-Dec-22,20-Apr-23
8718,59,1,0,27-Feb-23,67.1925,0,Active,20-Dec-22,20-Apr-23
8719,59,1,0,27-Feb-23,50.3542,0,Active,20-Dec-22,20-Apr-23
8720,59,1,0,27-Feb-23,53.2458,0,Active,20-Dec-22,20-Apr-23
8721,59,1,0,27-Feb-23,51.5425,0,Active,20-Dec-22,20-Apr-23
8722,59,1,0,27-Feb-23,43.2797,0,Active,20-Dec-22,20-Apr-23
8723,61,0,0,27-Feb-23,53.091,0,Active,11-Jan-23,11-Apr-23
8724,61,0,0,27-Feb-23,39.915,0,Active,11-Jan-23,11-Apr-23
8725,61,0,0,27-Feb-23,55.2878,0,Active,11-Jan-23,11-Apr-23
8726,62,0,0,27-Feb-23,47.7665,1,Active,04-Jan-23,04-May-23
8727,68,1,0,27-Feb-23,44.0433,1,Active,24-Feb-23,24-Feb-24
8728,69,1,0,27-Feb-23,61.0388,0,Active,11-Jan-23,11-Apr-23
8729,69,1,0,27-Feb-23,65.3402,0,Active,11-Jan-23,11-Apr-23
8730,69,1,0,27-Feb-23,68.157,0,Active,11-Jan-23,11-Apr-23
8731,69,1,0,27-Feb-23,51.9023,0,Active,11-Jan-23,11-Apr-23
8732,69,1,0,27-Feb-23,60.9908,0,Active,11-Jan-23,11-Apr-23
8733,69,1,0,27-Feb-23,54.7275,0,Active,11-Jan-23,11-Apr-23
8734,70,1,0,27-Feb-23,42.2812,0,Active,11-Jan-23,11-Apr-23
8735,70,1,0,27-Feb-23,45.629,0,Active,11-Jan-23,11-Apr-23
8736,70,1,0,27-Feb-23,44.375,0,Active,11-Jan-23,11-Apr-23
8737,70,1,0,27-Feb-23,46.2367,0,Active,11-Jan-23,11-Apr-23
8738,70,1,0,27-Feb-23,45.1543,0,Active,11-Jan-23,11-Apr-23
8739,75,1,0,27-Feb-23,53.899,0,Active,21-Jan-23,21-Apr-23
8740,75,1,0,27-Feb-23,29.0945,0,Active,21-Jan-23,21-Apr-23
8741,75,1,1,27-Feb-23,11.946,0,Active,21-Jan-23,21-Apr-23
8742,75,1,1,27-Feb-23,11.946,0,Active,21-Jan-23,21-Apr-23
8743,82,0,0,27-Feb-23,45.1207,1,Active,26-Jan-23,26-Apr-23
8744,82,0,0,27-Feb-23,52.6522,1,Active,26-Jan-23,26-Apr-23
8745,82,0,0,27-Feb-23,34.9657,1,Active,26-Jan-23,26-Apr-23
8746,82,0,0,27-Feb-23,43.424,1,Active,26-Jan-23,26-Apr-23
8747,82,0,0,27-Feb-23,16.8057,1,Active,26-Jan-23,26-Apr-23
8748,82,0,0,27-Feb-23,42.7822,1,Active,26-Jan-23,26-Apr-23
8749,82,0,0,27-Feb-23,16.8057,1,Active,26-Jan-23,26-Apr-23
8750,82,0,0,27-Feb-23,35.7373,1,Active,26-Jan-23,26-Apr-23
8751,90,1,0,27-Feb-23,51.2303,1,Active,06-Feb-23,06-May-23
8752,90,1,0,27-Feb-23,55.0375,1,Active,06-Feb-23,06-May-23
8753,91,1,0,27-Feb-23,57.4267,1,Active,05-Feb-23,05-May-23
8754,91,1,0,27-Feb-23,67.0375,1,Active,05-Feb-23,05-May-23
8755,91,1,0,27-Feb-23,45.0428,1,Active,05-Feb-23,05-May-23
8756,91,1,0,27-Feb-23,57.5223,1,Active,05-Feb-23,05-May-23
8757,93,0,1,27-Feb-23,48.5232,1,Active,09-Feb-23,09-Apr-23
8758,93,0,1,27-Feb-23,57.847,1,Active,09-Feb-23,09-Apr-23
8759,93,0,1,27-Feb-23,67.9258,1,Active,09-Feb-23,09-Apr-23
8760,93,0,1,27-Feb-23,56,1,Active,09-Feb-23,09-Apr-23
8761,93,0,1,27-Feb-23,55.8838,1,Active,09-Feb-23,09-Apr-23
8762,93,0,1,27-Feb-23,53.4023,1,Active,09-Feb-23,09-Apr-23
8763,96,0,0,27-Feb-23,89.013,1,Active,19-Feb-23,19-Apr-23
8764,96,0,0,27-Feb-23,64.218,1,Active,19-Feb-23,19-Apr-23
8765,100,0,1,27-Feb-23,49.6983,0,Active,17-Feb-23,17-Feb-24
8766,100,0,1,27-Feb-23,55.7158,0,Active,17-Feb-23,17-Feb-24
8767,100,0,1,27-Feb-23,61.158,0,Active,17-Feb-23,17-Feb-24
8768,105,0,1,27-Feb-23,54.6447,1,Active,23-Feb-23,23-Apr-23
8769,105,0,1,27-Feb-23,45.692,1,Active,23-Feb-23,23-Apr-23
8770,105,0,1,27-Feb-23,45.9793,1,Active,23-Feb-23,23-Apr-23
8771,105,0,1,27-Feb-23,49.4892,0,Active,23-Feb-23,23-Apr-23
8772,105,0,1,27-Feb-23,54.6447,1,Active,23-Feb-23,23-Apr-23
8773,105,0,1,27-Feb-23,59.884,1,Active,23-Feb-23,23-Apr-23
8774,105,0,1,27-Feb-23,51.0715,1,Active,23-Feb-23,23-Apr-23
8775,5,1,0,28-Feb-23,46.9127,0,Active,07-Aug-22,07-Apr-23
8776,5,1,0,28-Feb-23,50.4287,1,Active,07-Aug-22,07-Apr-23
8777,5,1,0,28-Feb-23,60.3058,0,Active,07-Aug-22,07-Apr-23
8778,5,1,0,28-Feb-23,53.5422,0,Active,07-Aug-22,07-Apr-23
8779,9,1,1,28-Feb-23,52.856,0,Active,29-Jul-22,29-Apr-23
8780,9,1,1,28-Feb-23,52.1902,0,Active,29-Jul-22,29-Apr-23
8781,9,1,1,28-Feb-23,54.504,0,Active,29-Jul-22,29-Apr-23
8782,9,1,1,28-Feb-23,49.1237,0,Active,29-Jul-22,29-Apr-23
8783,9,1,1,28-Feb-23,55.8708,0,Active,29-Jul-22,29-Apr-23
8784,9,1,1,28-Feb-23,52.959,0,Active,29-Jul-22,29-Apr-23
8785,9,1,1,28-Feb-23,22.6608,0,Active,29-Jul-22,29-Apr-23
8786,9,1,1,28-Feb-23,46.3985,0,Active,29-Jul-22,29-Apr-23
8787,9,1,1,28-Feb-23,45.4952,0,Active,29-Jul-22,29-Apr-23
8788,9,1,1,28-Feb-23,55.6412,0,Active,29-Jul-22,29-Apr-23
8789,9,1,1,28-Feb-23,57.0033,0,Active,29-Jul-22,29-Apr-23
8790,9,1,1,28-Feb-23,51.9238,0,Active,29-Jul-22,29-Apr-23
8791,9,1,1,28-Feb-23,59.8592,0,Active,29-Jul-22,29-Apr-23
8792,9,1,1,28-Feb-23,55.1323,0,Active,29-Jul-22,29-Apr-23
8793,9,1,1,28-Feb-23,27.3285,0,Active,29-Jul-22,29-Apr-23
8794,9,1,1,28-Feb-23,56.3473,0,Active,29-Jul-22,29-Apr-23
8795,9,1,1,28-Feb-23,60.7857,0,Active,29-Jul-22,29-Apr-23
8796,9,1,1,28-Feb-23,60.1518,0,Active,29-Jul-22,29-Apr-23
8797,18,1,0,28-Feb-23,51.4325,0,Active,14-Sep-22,14-Apr-23
8798,25,1,1,28-Feb-23,50.008,0,Active,02-Sep-22,02-May-23
8799,25,1,1,28-Feb-23,46.152,0,Active,02-Sep-22,02-May-23
8800,25,1,1,28-Feb-23,49.7082,0,Active,02-Sep-22,02-May-23
8801,25,1,1,28-Feb-23,47.0078,0,Active,02-Sep-22,02-May-23
8802,25,1,1,28-Feb-23,49.9065,0,Active,02-Sep-22,02-May-23
8803,25,1,1,28-Feb-23,40.309,0,Active,02-Sep-22,02-May-23
8804,25,1,1,28-Feb-23,49.4568,0,Active,02-Sep-22,02-May-23
8805,25,1,1,28-Feb-23,49.9065,0,Active,02-Sep-22,02-May-23
8806,25,1,1,28-Feb-23,47.0078,0,Active,02-Sep-22,02-May-23
8807,28,1,0,28-Feb-23,56.2743,1,Active,21-Nov-22,24-Apr-23
8808,28,1,0,28-Feb-23,57.6815,1,Active,21-Nov-22,24-Apr-23
8809,28,1,0,28-Feb-23,60.8347,1,Active,21-Nov-22,24-Apr-23
8810,28,1,0,28-Feb-23,58.5695,1,Active,21-Nov-22,24-Apr-23
8811,28,1,0,28-Feb-23,69.0898,1,Active,21-Nov-22,24-Apr-23
8812,28,1,0,28-Feb-23,57.6815,1,Active,21-Nov-22,24-Apr-23
8813,28,1,0,28-Feb-23,55.139,1,Active,21-Nov-22,24-Apr-23
8814,28,1,0,28-Feb-23,60.8347,1,Active,21-Nov-22,24-Apr-23
8815,31,1,0,28-Feb-23,61.8548,1,Active,12-Nov-22,12-Apr-23
8816,31,1,0,28-Feb-23,58.1938,1,Active,12-Nov-22,12-Apr-23
8817,31,1,0,28-Feb-23,57.4657,1,Active,12-Nov-22,12-Apr-23
8818,32,1,0,28-Feb-23,57.4735,0,Active,29-Nov-22,29-Apr-23
8819,35,1,0,28-Feb-23,51.5082,0,Active,27-Oct-22,27-Apr-23
8820,35,1,0,28-Feb-23,55.076,0,Active,27-Oct-22,27-Apr-23
8821,35,1,0,28-Feb-23,51.0075,0,Active,27-Oct-22,27-Apr-23
8822,36,0,1,28-Feb-23,27.3738,1,Active,05-Nov-22,05-May-23
8823,37,1,0,28-Feb-23,50.7495,0,Active,09-Nov-22,09-Apr-23
8824,37,1,0,28-Feb-23,49.6388,0,Active,09-Nov-22,09-Apr-23
8825,37,1,0,28-Feb-23,54.2112,0,Active,09-Nov-22,09-Apr-23
8826,37,1,0,28-Feb-23,53.6118,0,Active,09-Nov-22,09-Apr-23
8827,41,1,0,28-Feb-23,35.6298,0,Churned,18-Nov-22,18-Jan-23
8828,41,1,0,28-Feb-23,63.483,0,Churned,18-Nov-22,18-Jan-23
8829,48,1,0,28-Feb-23,41.242,0,Active,21-Nov-22,21-Apr-23
8830,48,1,0,28-Feb-23,43.6157,0,Active,21-Nov-22,21-Apr-23
8831,48,1,0,28-Feb-23,46.8047,0,Active,21-Nov-22,21-Apr-23
8832,48,1,0,28-Feb-23,49.7492,0,Active,21-Nov-22,21-Apr-23
8833,48,0,1,28-Feb-23,49.9522,0,Active,21-Nov-22,21-Apr-23
8834,48,1,0,28-Feb-23,49.9997,0,Active,21-Nov-22,21-Apr-23
8835,48,1,0,28-Feb-23,49.9997,0,Active,21-Nov-22,21-Apr-23
8836,48,1,0,28-Feb-23,49.9997,0,Active,21-Nov-22,21-Apr-23
8837,52,1,0,28-Feb-23,63,0,Active,30-Nov-22,30-Apr-23
8838,52,1,0,28-Feb-23,71.102,0,Active,30-Nov-22,30-Apr-23
8839,59,1,0,28-Feb-23,42.4535,0,Active,20-Dec-22,20-Apr-23
8840,59,1,0,28-Feb-23,46.443,0,Active,20-Dec-22,20-Apr-23
8841,59,1,0,28-Feb-23,42.4535,0,Active,20-Dec-22,20-Apr-23
8842,59,1,0,28-Feb-23,36.9875,0,Active,20-Dec-22,20-Apr-23
8843,61,0,0,28-Feb-23,56.8565,0,Active,11-Jan-23,11-Apr-23
8844,61,0,0,28-Feb-23,48.8977,0,Active,11-Jan-23,11-Apr-23
8845,62,1,0,28-Feb-23,42.2177,1,Active,04-Jan-23,04-May-23
8846,65,1,1,28-Feb-23,70.6757,0,Active,30-Dec-22,30-Apr-23
8847,65,1,0,28-Feb-23,58.7855,0,Active,30-Dec-22,30-Apr-23
8848,65,1,0,28-Feb-23,22.9163,0,Active,30-Dec-22,30-Apr-23
8849,65,1,0,28-Feb-23,47.2153,0,Active,30-Dec-22,30-Apr-23
8850,65,1,0,28-Feb-23,68.7195,0,Active,30-Dec-22,30-Apr-23
8851,65,1,0,28-Feb-23,38.1958,0,Active,30-Dec-22,30-Apr-23
8852,65,0,1,28-Feb-23,43.5387,0,Active,30-Dec-22,30-Apr-23
8853,65,1,0,28-Feb-23,58.423,0,Active,30-Dec-22,30-Apr-23
8854,65,1,0,28-Feb-23,54.9715,0,Active,30-Dec-22,30-Apr-23
8855,68,1,0,28-Feb-23,60.8795,1,Active,24-Feb-23,24-Feb-24
8856,68,1,0,28-Feb-23,59.6157,1,Active,24-Feb-23,24-Feb-24
8857,68,1,0,28-Feb-23,57.8212,1,Active,24-Feb-23,24-Feb-24
8858,68,1,0,28-Feb-23,51.4613,1,Active,24-Feb-23,24-Feb-24
8859,68,1,0,28-Feb-23,48.7865,1,Active,24-Feb-23,24-Feb-24
8860,68,1,0,28-Feb-23,55.6878,1,Active,24-Feb-23,24-Feb-24
8861,68,1,0,28-Feb-23,52.0238,1,Active,24-Feb-23,24-Feb-24
8862,68,1,0,28-Feb-23,48.7437,1,Active,24-Feb-23,24-Feb-24
8863,68,1,0,28-Feb-23,56.4952,1,Active,24-Feb-23,24-Feb-24
8864,68,1,0,28-Feb-23,26.2392,1,Active,24-Feb-23,24-Feb-24
8865,70,1,0,28-Feb-23,33.4495,0,Active,11-Jan-23,11-Apr-23
8866,70,1,0,28-Feb-23,47.0925,0,Active,11-Jan-23,11-Apr-23
8867,72,1,0,28-Feb-23,59.0847,0,Active,01-Mar-23,01-May-23
8868,76,0,0,28-Feb-23,51.3948,0,Active,19-Jan-23,19-Apr-23
8869,76,0,0,28-Feb-23,58.9847,0,Active,19-Jan-23,19-Apr-23
8870,76,1,0,28-Feb-23,59.3525,0,Active,19-Jan-23,19-Apr-23
8871,81,0,1,28-Feb-23,57.6957,0,Active,25-Jan-23,25-Apr-23
8872,81,0,1,28-Feb-23,58.4377,0,Active,25-Jan-23,25-Apr-23
8873,82,0,0,28-Feb-23,34.0203,1,Active,26-Jan-23,26-Apr-23
8874,82,0,0,28-Feb-23,46.022,1,Active,26-Jan-23,26-Apr-23
8875,82,0,0,28-Feb-23,32.4373,1,Active,26-Jan-23,26-Apr-23
8876,82,0,0,28-Feb-23,42.0022,1,Active,26-Jan-23,26-Apr-23
8877,82,0,0,28-Feb-23,48.3272,1,Active,26-Jan-23,26-Apr-23
8878,82,0,0,28-Feb-23,46.022,1,Active,26-Jan-23,26-Apr-23
8879,82,0,0,28-Feb-23,44.3488,1,Active,26-Jan-23,26-Apr-23
8880,82,0,0,28-Feb-23,44.7723,1,Active,26-Jan-23,26-Apr-23
8881,82,0,0,28-Feb-23,31.184,1,Active,26-Jan-23,26-Apr-23
8882,82,0,0,28-Feb-23,55.8457,1,Active,26-Jan-23,26-Apr-23
8883,82,0,0,28-Feb-23,39.2872,1,Active,26-Jan-23,26-Apr-23
8884,82,0,0,28-Feb-23,49.8173,1,Active,26-Jan-23,26-Apr-23
8885,82,0,0,28-Feb-23,37.284,1,Active,26-Jan-23,26-Apr-23
8886,82,0,0,28-Feb-23,55.8457,1,Active,26-Jan-23,26-Apr-23
8887,82,0,0,28-Feb-23,42.5372,1,Active,26-Jan-23,26-Apr-23
8888,82,0,0,28-Feb-23,59.7355,1,Active,26-Jan-23,26-Apr-23
8889,82,0,0,28-Feb-23,44.3488,1,Active,26-Jan-23,26-Apr-23
8890,83,1,0,28-Feb-23,58.0075,0,Active,04-Apr-23,04-Apr-24
8891,83,1,0,28-Feb-23,66.3037,0,Active,04-Apr-23,04-Apr-24
8892,83,1,0,28-Feb-23,58.0075,0,Active,04-Apr-23,04-Apr-24
8893,86,1,0,28-Feb-23,53.5843,0,Active,30-Jan-23,30-Apr-23
8894,86,1,0,28-Feb-23,42.2205,0,Active,30-Jan-23,30-Apr-23
8895,86,1,0,28-Feb-23,52.7935,0,Active,30-Jan-23,30-Apr-23
8896,93,0,1,28-Feb-23,63.3565,1,Active,09-Feb-23,09-Apr-23
8897,93,0,1,28-Feb-23,48.1273,1,Active,09-Feb-23,09-Apr-23
8898,93,0,1,28-Feb-23,54.7222,1,Active,09-Feb-23,09-Apr-23
8899,94,0,1,28-Feb-23,27.332,0,Active,08-Feb-23,08-Apr-23
8900,96,0,0,28-Feb-23,88.6403,1,Active,19-Feb-23,19-Apr-23
8901,96,0,0,28-Feb-23,21.4667,1,Active,19-Feb-23,19-Apr-23
